host,_time,CPU_95th_Perc
020ie1gva9.example.com,15:00,13.0625
0a1a9r17f6.example.com,15:00,1.491428571428571
0ot491ub6o.example.com,15:00,0.8458974358974359
0tjy50o2hn.example.com,15:00,0.3777777777777778
11913b5lh4.example.com,15:00,2.732
17s00f3p1p.example.com,15:00,0.4776470588235295
180ot7qkoc.example.com,15:00,10.486
1e37wa805w.example.com,15:00,0.6425000000000001
1kzpunn1iw.example.com,15:00,10.05875
21553426o4.example.com,15:00,0.0828947368421052
26n7558qem.example.com,15:00,2.003939393939394
296bk78m3s.example.com,15:00,2.95
2m09289h13.example.com,15:00,0.4569565217391304
2tt7bdzt93.example.com,15:00,0.3938888888888889
384p7s4pgj.example.com,15:00,0.9369565217391304
3r944jyjcy.example.com,15:00,1.1216666666666668
3z7k2m99hy.example.com,15:00,1.0269230769230768
42nyi92dps.example.com,15:00,0.5778947368421052
430nca3g58.example.com,15:00,1.7224324324324325
45x6ba5r58.example.com,15:00,3.143720930232558
491170l4j9.example.com,15:00,0.7817283950617284
4e7fi07563.example.com,15:00,0.24
4p9xf6q09j.example.com,15:00,2.002173913043478
544i565h38.example.com,15:00,2.0713513513513515
54u39f46w4.example.com,15:00,0.7229166666666668
5azmx09198.example.com,15:00,1.7263636363636363
5j4leg39i6.example.com,15:00,0.7657692307692309
5qt5vq4lhk.example.com,15:00,0.6926315789473684
5xt1x754x0.example.com,15:00,0.77875
60akv51096.example.com,15:00,1.0148148148148148
6122z1xb70.example.com,15:00,0.8049999999999999
62xmdp9avb.example.com,15:00,0.416
64ph48xgi4.example.com,15:00,2.4796153846153848
6627ch84u1.example.com,15:00,0.8920987654320989
6649n13ytp.example.com,15:00,1.16
6791f1cdq2.example.com,15:00,3.7994117647058823
67ets55ob3.example.com,15:00,2.6386486486486485
686573048k.example.com,15:00,1.5807142857142855
68wa53c1nt.example.com,15:00,0.2781481481481481
6k2bmnydm5.example.com,15:00,2.512258064516129
6wz6ovdd53.example.com,15:00,0.51
706683w064.example.com,15:00,2.063333333333333
