host,_time,CPU_95th_Perc
020ie1gva9.example.com,10:00,0.265
0a1a9r17f6.example.com,10:00,1.7063636363636363
0ot491ub6o.example.com,10:00,0.9723076923076924
0tjy50o2hn.example.com,10:00,3.245
11913b5lh4.example.com,10:00,6.594285714285715
17s00f3p1p.example.com,10:00,0.7554838709677418
180ot7qkoc.example.com,10:00,0.4025
1e37wa805w.example.com,10:00,0.53125
1kzpunn1iw.example.com,10:00,11.23
21553426o4.example.com,10:00,0.0657894736842105
26n7558qem.example.com,10:00,1.6352631578947368
296bk78m3s.example.com,10:00,0.7288888888888889
2m09289h13.example.com,10:00,3.0191304347826087
2tt7bdzt93.example.com,10:00,0.45
384p7s4pgj.example.com,10:00,1.1327272727272726
3r944jyjcy.example.com,10:00,0.1271428571428571
3z7k2m99hy.example.com,10:00,0.7091666666666666
42nyi92dps.example.com,10:00,0.2142857142857142
430nca3g58.example.com,10:00,3.587878787878788
45x6ba5r58.example.com,10:00,8.377619047619048
491170l4j9.example.com,10:00,0.8518918918918919
4e7fi07563.example.com,10:00,6.73
4p9xf6q09j.example.com,10:00,0.0414285714285714
544i565h38.example.com,10:00,0.8848275862068966
54u39f46w4.example.com,10:00,0.631875
5azmx09198.example.com,10:00,2.3561538461538465
5j4leg39i6.example.com,10:00,0.815128205128205
5qt5vq4lhk.example.com,10:00,0.991851851851852
5xt1x754x0.example.com,10:00,1.0016666666666667
60akv51096.example.com,10:00,1.3677142857142857
6122z1xb70.example.com,10:00,1.8625
62xmdp9avb.example.com,10:00,0.6900000000000001
64ph48xgi4.example.com,10:00,0.4786363636363636
6627ch84u1.example.com,10:00,0.9026315789473685
6649n13ytp.example.com,10:00,2.529310344827586
673on6x7m9.example.com,10:00,9.786666666666669
6791f1cdq2.example.com,10:00,8.146285714285714
67ets55ob3.example.com,10:00,1.0196296296296297
686573048k.example.com,10:00,4.470303030303031
68wa53c1nt.example.com,10:00,0.392
6k2bmnydm5.example.com,10:00,2.7228000000000003
6wz6ovdd53.example.com,10:00,0.406
706683w064.example.com,10:00,5.0984
74582f16q2.example.com,10:00,0.6666666666666666
75344p5z10.example.com,10:00,1.9341666666666668
7k0j6rx783.example.com,10:00,0.508
7s8k0s638r.example.com,10:00,0.0344444444444444
7u3l8hftr3.example.com,10:00,0.3180952380952381
81g4g1hv0z.example.com,10:00,1.041923076923077
87c5erai8d.example.com,10:00,2.6695833333333336
8tu3qbcsg8.example.com,10:00,0.4307142857142857
8vs4mo3oua.example.com,10:00,0.4378260869565217
91fvy62m26.example.com,10:00,2.13047619047619
95mtvvas0b.example.com,10:00,0.5858823529411765
97ekboq789.example.com,10:00,1.0094736842105263
9p27d1k01y.example.com,10:00,0.2894736842105263
ai4xs9tt54.example.com,10:00,10.769545454545456
