host,_time,CPU_95th_Perc
020ie1gva9.example.com,13:00,0.535
0a1a9r17f6.example.com,13:00,1.7246153846153849
0ot491ub6o.example.com,13:00,0.7628358208955224
0tjy50o2hn.example.com,13:00,0.3075
11913b5lh4.example.com,13:00,4.590270270270271
17s00f3p1p.example.com,13:00,0.6515789473684211
180ot7qkoc.example.com,13:00,0.310625
1e37wa805w.example.com,13:00,7.39375
1kzpunn1iw.example.com,13:00,8.557857142857143
21553426o4.example.com,13:00,0.0628571428571428
26n7558qem.example.com,13:00,0.5643333333333334
296bk78m3s.example.com,13:00,0.8292682926829268
2m09289h13.example.com,13:00,0.2895454545454545
2tt7bdzt93.example.com,13:00,1.4454054054054053
384p7s4pgj.example.com,13:00,1.0132258064516129
3r944jyjcy.example.com,13:00,0.2757692307692307
3z7k2m99hy.example.com,13:00,1.0171428571428571
42nyi92dps.example.com,13:00,0.3459259259259259
430nca3g58.example.com,13:00,1.5558536585365854
45x6ba5r58.example.com,13:00,4.676875
491170l4j9.example.com,13:00,0.8616417910447761
4e7fi07563.example.com,13:00,0.242
4p9xf6q09j.example.com,13:00,3.1571875
544i565h38.example.com,13:00,2.668260869565217
54u39f46w4.example.com,13:00,0.4339130434782609
5azmx09198.example.com,13:00,0.4085365853658536
5j4leg39i6.example.com,13:00,0.7474626865671642
5qt5vq4lhk.example.com,13:00,1.6703030303030302
5xt1x754x0.example.com,13:00,0.65
60akv51096.example.com,13:00,1.888923076923077
6122z1xb70.example.com,13:00,0.42
62xmdp9avb.example.com,13:00,0.88625
64ph48xgi4.example.com,13:00,0.4839393939393939
6627ch84u1.example.com,13:00,0.8655223880597015
6649n13ytp.example.com,13:00,1.9782926829268288
6791f1cdq2.example.com,13:00,0.6851724137931035
67ets55ob3.example.com,13:00,2.21972972972973
686573048k.example.com,13:00,1.5725
68wa53c1nt.example.com,13:00,0.3723076923076923
6k2bmnydm5.example.com,13:00,0.74825
6wz6ovdd53.example.com,13:00,0.3983333333333334
706683w064.example.com,13:00,4.879333333333333
74582f16q2.example.com,13:00,0.2729629629629629
75344p5z10.example.com,13:00,3.2638461538461536
7k0j6rx783.example.com,13:00,0.6206666666666667
7s8k0s638r.example.com,13:00,0.0546666666666666
7u3l8hftr3.example.com,13:00,0.4605714285714286
81g4g1hv0z.example.com,13:00,1.6354545454545453
87c5erai8d.example.com,13:00,0.7286111111111111
8tu3qbcsg8.example.com,13:00,0.8370967741935483
8vs4mo3oua.example.com,13:00,0.2743243243243243
91fvy62m26.example.com,13:00,0.689
95mtvvas0b.example.com,13:00,0.8271999999999999
97ekboq789.example.com,13:00,0.3924324324324324
9p27d1k01y.example.com,13:00,0.3365217391304348
b133p3azhn.example.com,13:00,1.8725
b2g1e47781.example.com,13:00,0.565
b6n8l12yn3.example.com,13:00,7.561818181818182
c2vc4969gj.example.com,13:00,1.1873809523809524
cet5m29f20.example.com,13:00,0.9569565217391304
cqr4r79v1g.example.com,13:00,0.4385
cv9v06q70z.example.com,13:00,0.69
cznin5g469.example.com,13:00,0.3353333333333333
d84433utw1.example.com,13:00,1.014179104477612
de9xl9d7v2.example.com,13:00,3.913333333333333
e21p71ti2b.example.com,13:00,0.2821052631578947
e4nbk2okh9.example.com,13:00,0.3685
elc4h9i1vz.example.com,13:00,10.986666666666666
f8660cg9dt.example.com,13:00,0.4167741935483871
f9331yazk8.example.com,13:00,1.9015384615384612
fta8e2owy2.example.com,13:00,0.8347619047619048
g53077658c.example.com,13:00,0.6253846153846154
gogt8eg5le.example.com,13:00,2.4164000000000003
h8821wfs83.example.com,13:00,0.265
h9ik2l30n6.example.com,13:00,0.285
i49jdd7463.example.com,13:00,0.8115384615384614
i4z2k5s585.example.com,13:00,7.893333333333333
i51e161h13.example.com,13:00,4.566000000000001
i563eh17wa.example.com,13:00,0.052
j46j4n1xml.example.com,13:00,1.9760975609756095
j4oags8u5r.example.com,13:00,4.152682926829268
j95cqyz6g4.example.com,13:00,4.7829411764705885
jg630tu182.example.com,13:00,0.5005714285714286
jh119dap00.example.com,13:00,0.7637499999999999
jj26zaw9bo.example.com,13:00,0.6707317073170732
kp27n9w921.example.com,13:00,0.7197142857142858
l13694ox2s.example.com,13:00,3.91375
lbzrum0d9f.example.com,13:00,5.05875
lu7keu15en.example.com,13:00,0.5843243243243244
lw6mq37163.example.com,13:00,0.0546153846153846
lxkb5ebz3w.example.com,13:00,0.292
n1zr00bg71.example.com,13:00,0.3121428571428571
np0255gv00.example.com,13:00,0.6873913043478261
np9r7i9lhy.example.com,13:00,0.5589473684210526
o9q2fe230w.example.com,13:00,0.7661194029850746
obc27l4ab7.example.com,13:00,1.183076923076923
p3jw069lt3.example.com,13:00,5.636
pb19q598sp.example.com,13:00,3.833111111111111
poftrc3hw4.example.com,13:00,1.33
pp2l637de3.example.com,13:00,0.5564285714285714
s2effae42x.example.com,13:00,2.57125
sbf1g4j78k.example.com,13:00,0.7683783783783784
sdzdee1884.example.com,13:00,0.856
sw01r61869.example.com,13:00,0.4644999999999999
t23kn15n9k.example.com,13:00,1.1392307692307693
tq0sg60prf.example.com,13:00,1.3418181818181818
uzn0t6y9fi.example.com,13:00,0.8967164179104478
v0v37q7d93.example.com,13:00,2.314864864864865
v5uaeng3kp.example.com,13:00,0.5708333333333333
v8c0180616.example.com,13:00,0.9002777777777777
wge551iw52.example.com,13:00,2.139268292682927
wpai6y9o18.example.com,13:00,0.7889473684210526
y53b7oyu60.example.com,13:00,2.06875
y83a5q45dh.example.com,13:00,12.601052631578948
z90a8odap2.example.com,13:00,0.2740740740740741
zlc9q3dcp7.example.com,13:00,2.184393939393939
zo7l5nq1b4.example.com,13:00,1.1383333333333334
