host,_time,CPU_95th_Perc
0a1a9r17f6.example.com,15:00,1.22
0ot491ub6o.example.com,15:00,0.8517543859649123
0tjy50o2hn.example.com,15:00,0.6169565217391304
11913b5lh4.example.com,15:00,1.1797619047619048
17s00f3p1p.example.com,15:00,0.6037837837837838
180ot7qkoc.example.com,15:00,3.547058823529412
1cyu1x57x7.example.com,15:00,0.516
1e37wa805w.example.com,15:00,0.4735
1kzpunn1iw.example.com,15:00,6.297931034482759
21553426o4.example.com,15:00,0.1342105263157894
26n7558qem.example.com,15:00,1.6730232558139535
296bk78m3s.example.com,15:00,4.074848484848485
2m09289h13.example.com,15:00,0.5116666666666667
2tt7bdzt93.example.com,15:00,0.3628571428571429
384p7s4pgj.example.com,15:00,1.0333333333333334
3gca88v992.example.com,15:00,1.3975
3r944jyjcy.example.com,15:00,0.1317857142857142
3z7k2m99hy.example.com,15:00,0.7985714285714286
42nyi92dps.example.com,15:00,0.10125
430nca3g58.example.com,15:00,1.9021739130434785
45x6ba5r58.example.com,15:00,2.565333333333333
491170l4j9.example.com,15:00,0.8491071428571428
4e7fi07563.example.com,15:00,0.325
4p9xf6q09j.example.com,15:00,0.1709090909090909
4q92v6y4v4.example.com,15:00,0.8057142857142858
544i565h38.example.com,15:00,1.6033333333333335
54u39f46w4.example.com,15:00,3.9812500000000006
56x0n7pu1o.example.com,15:00,0.8724999999999999
5azmx09198.example.com,15:00,0.3743181818181817
5j4leg39i6.example.com,15:00,0.726140350877193
5qt5vq4lhk.example.com,15:00,0.6917073170731707
60akv51096.example.com,15:00,6.492
60z896ru8v.example.com,15:00,0.3325
6122z1xb70.example.com,15:00,0.6475
62xmdp9avb.example.com,15:00,0.6425000000000001
64ph48xgi4.example.com,15:00,4.26409090909091
6627ch84u1.example.com,15:00,1.0035087719298246
6649n13ytp.example.com,15:00,2.7816666666666667
6791f1cdq2.example.com,15:00,2.6171052631578946
67ets55ob3.example.com,15:00,2.985
686573048k.example.com,15:00,1.4448148148148148
68wa53c1nt.example.com,15:00,0.1674193548387096
6k2bmnydm5.example.com,15:00,4.113703703703704
6wz6ovdd53.example.com,15:00,0.48
706683w064.example.com,15:00,0.486875
7273jkfx4z.example.com,15:00,1.9485714285714288
74582f16q2.example.com,15:00,0.1868181818181818
75344p5z10.example.com,15:00,3.7047058823529415
7k0j6rx783.example.com,15:00,0.3011111111111111
7s8k0s638r.example.com,15:00,0.0726086956521739
7u3l8hftr3.example.com,15:00,2.5681481481481483
81g4g1hv0z.example.com,15:00,1.0137037037037038
87c5erai8d.example.com,15:00,0.7391666666666667
8k83n86v9q.example.com,15:00,2.374
8tu3qbcsg8.example.com,15:00,0.0837499999999999
8vs4mo3oua.example.com,15:00,0.2835555555555555
91fvy62m26.example.com,15:00,0.5710869565217391
95mtvvas0b.example.com,15:00,0.7832000000000001
97ekboq789.example.com,15:00,0.6399999999999999
9p27d1k01y.example.com,15:00,0.6962068965517242
ai4xs9tt54.example.com,15:00,1.1161904761904762
b2g1e47781.example.com,15:00,0.3496363636363636
b6n8l12yn3.example.com,15:00,2.4125
c2vc4969gj.example.com,15:00,1.2966666666666666
cet5m29f20.example.com,15:00,9.626666666666669
cqr4r79v1g.example.com,15:00,0.5116666666666667
cv9v06q70z.example.com,15:00,0.5993103448275862
cznin5g469.example.com,15:00,0.8184848484848485
d84433utw1.example.com,15:00,2.0964285714285715
de9xl9d7v2.example.com,15:00,8.001904761904761
dqa331kq4u.example.com,15:00,8.333846153846155
e21p71ti2b.example.com,15:00,0.349
e4nbk2okh9.example.com,15:00,0.3723076923076923
e9c0p498v1.example.com,15:00,0.3955555555555555
elc4h9i1vz.example.com,15:00,2.335777777777778
f8660cg9dt.example.com,15:00,0.4455
f9331yazk8.example.com,15:00,1.3650909090909091
fta8e2owy2.example.com,15:00,0.646875
g53077658c.example.com,15:00,1.822631578947368
gogt8eg5le.example.com,15:00,0.9625
h8821wfs83.example.com,15:00,3.105714285714285
h9ik2l30n6.example.com,15:00,0.438
i49jdd7463.example.com,15:00,3.575
i4z2k5s585.example.com,15:00,1.4429411764705884
i51e161h13.example.com,15:00,0.734
i563eh17wa.example.com,15:00,0.0516666666666666
j46j4n1xml.example.com,15:00,1.865151515151515
j4oags8u5r.example.com,15:00,0.9596875
j95cqyz6g4.example.com,15:00,0.04
jg630tu182.example.com,15:00,13.387777777777778
jh119dap00.example.com,15:00,0.8775
jj26zaw9bo.example.com,15:00,0.6901960784313727
kp27n9w921.example.com,15:00,0.235
l13694ox2s.example.com,15:00,0.868
lu7keu15en.example.com,15:00,0.9674074074074076
lw6mq37163.example.com,15:00,0.0471428571428571
lxkb5ebz3w.example.com,15:00,0.3569230769230769
m69r5o347z.example.com,15:00,1.552
n1zr00bg71.example.com,15:00,1.558
np0255gv00.example.com,15:00,1.112083333333333
np9r7i9lhy.example.com,15:00,1.4811111111111113
o8i2ra74nx.example.com,15:00,0.2066666666666666
o9q2fe230w.example.com,15:00,0.8556140350877194
obc27l4ab7.example.com,15:00,0.6
p3jw069lt3.example.com,15:00,5.503333333333334
pb19q598sp.example.com,15:00,3.039032258064516
poftrc3hw4.example.com,15:00,1.7399999999999998
pp2l637de3.example.com,15:00,0.6983333333333334
s2effae42x.example.com,15:00,0.885
sbf1g4j78k.example.com,15:00,7.035
sdzdee1884.example.com,15:00,0.5175000000000001
sw01r61869.example.com,15:00,0.7784615384615384
t23kn15n9k.example.com,15:00,1.1184615384615384
uzn0t6y9fi.example.com,15:00,0.9601754385964912
v0v37q7d93.example.com,15:00,3.148222222222222
v5uaeng3kp.example.com,15:00,1.2078947368421054
v8c0180616.example.com,15:00,0.4832
wge551iw52.example.com,15:00,1.3176
wpai6y9o18.example.com,15:00,0.3733333333333333
y53b7oyu60.example.com,15:00,0.5570833333333334
y83a5q45dh.example.com,15:00,5.385227272727272
z90a8odap2.example.com,15:00,0.875
zlc9q3dcp7.example.com,15:00,7.900689655172414
zo7l5nq1b4.example.com,15:00,1.24
