host,_time,CPU_95th_Perc
0a1a9r17f6.example.com,14:00,1.005
0ot491ub6o.example.com,14:00,0.8345762711864407
0tjy50o2hn.example.com,14:00,0.43
11913b5lh4.example.com,14:00,1.0641666666666667
17s00f3p1p.example.com,14:00,0.6545161290322581
180ot7qkoc.example.com,14:00,0.5764705882352942
1cyu1x57x7.example.com,14:00,0.995
1e37wa805w.example.com,14:00,1.7195652173913043
1kzpunn1iw.example.com,14:00,9.165757575757576
21553426o4.example.com,14:00,0.072
26n7558qem.example.com,14:00,2.4029545454545453
296bk78m3s.example.com,14:00,3.273636363636364
2m09289h13.example.com,14:00,0.3307407407407407
2tt7bdzt93.example.com,14:00,2.5818181818181816
384p7s4pgj.example.com,14:00,1.820909090909091
3gca88v992.example.com,14:00,2.2075
3r944jyjcy.example.com,14:00,0.3523076923076923
3z7k2m99hy.example.com,14:00,1.6960000000000002
42nyi92dps.example.com,14:00,0.1
430nca3g58.example.com,14:00,2.503148148148148
45x6ba5r58.example.com,14:00,1.081190476190476
491170l4j9.example.com,14:00,0.7472881355932204
4e7fi07563.example.com,14:00,0.7625
4p9xf6q09j.example.com,14:00,0.0595238095238095
4q92v6y4v4.example.com,14:00,0.7457142857142858
544i565h38.example.com,14:00,1.7825
54u39f46w4.example.com,14:00,0.95625
56x0n7pu1o.example.com,14:00,0.8288888888888889
5azmx09198.example.com,14:00,1.899375
5j4leg39i6.example.com,14:00,0.7551724137931034
5qt5vq4lhk.example.com,14:00,3.25595744680851
60akv51096.example.com,14:00,0.9883928571428572
60z896ru8v.example.com,14:00,0.4
6122z1xb70.example.com,14:00,0.635
62xmdp9avb.example.com,14:00,0.6675
64ph48xgi4.example.com,14:00,4.976363636363636
6627ch84u1.example.com,14:00,0.985593220338983
6649n13ytp.example.com,14:00,2.226363636363636
6791f1cdq2.example.com,14:00,0.3983783783783783
67ets55ob3.example.com,14:00,3.093125
686573048k.example.com,14:00,1.7
68wa53c1nt.example.com,14:00,0.2436666666666666
6k2bmnydm5.example.com,14:00,0.839642857142857
6wz6ovdd53.example.com,14:00,0.6793333333333333
706683w064.example.com,14:00,0.4051162790697675
7273jkfx4z.example.com,14:00,0.695
74582f16q2.example.com,14:00,0.145
75344p5z10.example.com,14:00,0.8177777777777777
7k0j6rx783.example.com,14:00,0.4514285714285714
7s8k0s638r.example.com,14:00,0.0742307692307692
7u3l8hftr3.example.com,14:00,0.8264705882352942
81g4g1hv0z.example.com,14:00,8.9824
87c5erai8d.example.com,14:00,2.523921568627451
8k83n86v9q.example.com,14:00,1.02
8tu3qbcsg8.example.com,14:00,1.877857142857143
8vs4mo3oua.example.com,14:00,0.3241304347826087
91fvy62m26.example.com,14:00,1.977291666666667
95mtvvas0b.example.com,14:00,0.8644
97ekboq789.example.com,14:00,0.7446428571428572
9p27d1k01y.example.com,14:00,0.2508571428571428
ai4xs9tt54.example.com,14:00,1.070909090909091
b2g1e47781.example.com,14:00,0.2012068965517241
b6n8l12yn3.example.com,14:00,4.925
c2vc4969gj.example.com,14:00,5.930000000000001
cet5m29f20.example.com,14:00,12.653478260869564
cqr4r79v1g.example.com,14:00,0.2578787878787879
cv9v06q70z.example.com,14:00,3.402068965517241
cznin5g469.example.com,14:00,0.482
d84433utw1.example.com,14:00,3.939
de9xl9d7v2.example.com,14:00,8.292608695652175
dqa331kq4u.example.com,14:00,5.056923076923076
e21p71ti2b.example.com,14:00,2.973125
e4nbk2okh9.example.com,14:00,4.366153846153846
e9c0p498v1.example.com,14:00,0.2514285714285714
elc4h9i1vz.example.com,14:00,3.550652173913043
f8660cg9dt.example.com,14:00,3.045238095238095
f9331yazk8.example.com,14:00,2.1647368421052637
fta8e2owy2.example.com,14:00,1.601875
g53077658c.example.com,14:00,2.988
gogt8eg5le.example.com,14:00,1.5845454545454545
h8821wfs83.example.com,14:00,0.649
h9ik2l30n6.example.com,14:00,0.7150000000000001
i49jdd7463.example.com,14:00,2.53
i4z2k5s585.example.com,14:00,4.159629629629629
i51e161h13.example.com,14:00,1.4
i563eh17wa.example.com,14:00,0.068695652173913
j46j4n1xml.example.com,14:00,2.044782608695652
j4oags8u5r.example.com,14:00,1.6605714285714286
j95cqyz6g4.example.com,14:00,0.6954545454545454
jg630tu182.example.com,14:00,11.3275
jh119dap00.example.com,14:00,14.32
jj26zaw9bo.example.com,14:00,0.7201960784313727
kp27n9w921.example.com,14:00,0.4327777777777777
l13694ox2s.example.com,14:00,3.415
lu7keu15en.example.com,14:00,0.843103448275862
lw6mq37163.example.com,14:00,0.0424999999999999
lxkb5ebz3w.example.com,14:00,0.411875
m69r5o347z.example.com,14:00,2.3625
n1zr00bg71.example.com,14:00,0.3585185185185185
np0255gv00.example.com,14:00,3.683529411764706
np9r7i9lhy.example.com,14:00,0.7759999999999999
o8i2ra74nx.example.com,14:00,0.53
o9q2fe230w.example.com,14:00,0.7784745762711864
obc27l4ab7.example.com,14:00,0.4352631578947368
p3jw069lt3.example.com,14:00,3.8184745762711865
pb19q598sp.example.com,14:00,2.7344827586206897
poftrc3hw4.example.com,14:00,2.78
pp2l637de3.example.com,14:00,6.95
s2effae42x.example.com,14:00,1.0466666666666666
sbf1g4j78k.example.com,14:00,1.5239473684210525
sdzdee1884.example.com,14:00,0.377
sw01r61869.example.com,14:00,0.8866666666666667
t23kn15n9k.example.com,14:00,0.8646153846153847
uzn0t6y9fi.example.com,14:00,0.9242372881355932
v0v37q7d93.example.com,14:00,0.8855000000000001
v5uaeng3kp.example.com,14:00,1.321818181818182
v8c0180616.example.com,14:00,1.6526530612244898
wge551iw52.example.com,14:00,1.2438888888888888
wpai6y9o18.example.com,14:00,0.4571428571428572
y53b7oyu60.example.com,14:00,5.9815000000000005
y83a5q45dh.example.com,14:00,7.16468085106383
z90a8odap2.example.com,14:00,0.368
zlc9q3dcp7.example.com,14:00,14.620701754385966
zo7l5nq1b4.example.com,14:00,2.9675
