host,_time,CPU_95th_Perc
0a1a9r17f6.example.com,12:00,1.648888888888889
0ot491ub6o.example.com,12:00,0.7437704918032787
0tjy50o2hn.example.com,12:00,0.279047619047619
11913b5lh4.example.com,12:00,1.1883783783783783
17s00f3p1p.example.com,12:00,0.9440909090909092
180ot7qkoc.example.com,12:00,0.5722222222222223
1cyu1x57x7.example.com,12:00,3.9614285714285713
1e37wa805w.example.com,12:00,0.6108333333333333
1kzpunn1iw.example.com,12:00,12.29483870967742
21553426o4.example.com,12:00,0.05875
26n7558qem.example.com,12:00,0.3454347826086956
296bk78m3s.example.com,12:00,0.8258333333333333
2m09289h13.example.com,12:00,0.6019354838709677
2tt7bdzt93.example.com,12:00,0.3623076923076923
384p7s4pgj.example.com,12:00,0.8771428571428572
3gca88v992.example.com,12:00,3.9325
3r944jyjcy.example.com,12:00,0.0999999999999999
3z7k2m99hy.example.com,12:00,0.776
42nyi92dps.example.com,12:00,0.0956
430nca3g58.example.com,12:00,3.2528888888888887
45x6ba5r58.example.com,12:00,1.4628947368421052
491170l4j9.example.com,12:00,0.7683606557377048
4e7fi07563.example.com,12:00,0.8099999999999999
4p9xf6q09j.example.com,12:00,0.1366666666666667
4q92v6y4v4.example.com,12:00,0.8828571428571428
544i565h38.example.com,12:00,0.602037037037037
54u39f46w4.example.com,12:00,0.61
56x0n7pu1o.example.com,12:00,0.7100000000000001
5azmx09198.example.com,12:00,1.6516
5j4leg39i6.example.com,12:00,0.75
5qt5vq4lhk.example.com,12:00,1.9466666666666663
60akv51096.example.com,12:00,1.3435
60z896ru8v.example.com,12:00,0.3185714285714285
6122z1xb70.example.com,12:00,0.8766666666666666
62xmdp9avb.example.com,12:00,0.954
64ph48xgi4.example.com,12:00,0.748695652173913
6627ch84u1.example.com,12:00,0.8791803278688525
6649n13ytp.example.com,12:00,1.523125
6791f1cdq2.example.com,12:00,0.7294594594594596
67ets55ob3.example.com,12:00,2.3795348837209302
686573048k.example.com,12:00,2.495
68wa53c1nt.example.com,12:00,1.1406451612903226
6k2bmnydm5.example.com,12:00,0.8134482758620689
6wz6ovdd53.example.com,12:00,0.268125
706683w064.example.com,12:00,0.5510204081632653
7273jkfx4z.example.com,12:00,1.672
74582f16q2.example.com,12:00,0.0972
75344p5z10.example.com,12:00,0.9283333333333332
7k0j6rx783.example.com,12:00,0.525
7s8k0s638r.example.com,12:00,0.0868
7u3l8hftr3.example.com,12:00,0.646842105263158
81g4g1hv0z.example.com,12:00,0.9548148148148148
